,observation_date,PCEPILFE_20000801,PCEPILFE_20000828,PCEPILFE_20000929,PCEPILFE_20001030,PCEPILFE_20001130,PCEPILFE_20001222,PCEPILFE_20010201,PCEPILFE_20010301,PCEPILFE_20010330,PCEPILFE_20010430,PCEPILFE_20010529,PCEPILFE_20010702,PCEPILFE_20010731,PCEPILFE_20010830,PCEPILFE_20011001,PCEPILFE_20011101,PCEPILFE_20011203,PCEPILFE_20011221,PCEPILFE_20020131,PCEPILFE_20020301,PCEPILFE_20020329,PCEPILFE_20020429,PCEPILFE_20020528,PCEPILFE_20020628,PCEPILFE_20020802,PCEPILFE_20020830,PCEPILFE_20020930,PCEPILFE_20021101,PCEPILFE_20021127,PCEPILFE_20021223,PCEPILFE_20030131,PCEPILFE_20030303,PCEPILFE_20030328,PCEPILFE_20030428,PCEPILFE_20030530,PCEPILFE_20030627,PCEPILFE_20030801,PCEPILFE_20030829,PCEPILFE_20030929,PCEPILFE_20031031,PCEPILFE_20031126,PCEPILFE_20031223,PCEPILFE_20040105,PCEPILFE_20040202,PCEPILFE_20040301,PCEPILFE_20040326,PCEPILFE_20040430,PCEPILFE_20040528,PCEPILFE_20040628,PCEPILFE_20040803,PCEPILFE_20040830,PCEPILFE_20040930,PCEPILFE_20041101,PCEPILFE_20041201,PCEPILFE_20041223,PCEPILFE_20050131,PCEPILFE_20050228,PCEPILFE_20050331,PCEPILFE_20050429,PCEPILFE_20050527,PCEPILFE_20050630,PCEPILFE_20050802,PCEPILFE_20050901,PCEPILFE_20050930,PCEPILFE_20051031,PCEPILFE_20051201,PCEPILFE_20051222,PCEPILFE_20060130,PCEPILFE_20060301,PCEPILFE_20060331,PCEPILFE_20060501,PCEPILFE_20060526,PCEPILFE_20060630,PCEPILFE_20060801,PCEPILFE_20060831,PCEPILFE_20060929,PCEPILFE_20061030,PCEPILFE_20061130,PCEPILFE_20061222,PCEPILFE_20070201,PCEPILFE_20070301,PCEPILFE_20070330,PCEPILFE_20070430,PCEPILFE_20070601,PCEPILFE_20070629,PCEPILFE_20070731,PCEPILFE_20070831,PCEPILFE_20070928,PCEPILFE_20071101,PCEPILFE_20071130,PCEPILFE_20071221,PCEPILFE_20080131,PCEPILFE_20080229,PCEPILFE_20080328,PCEPILFE_20080501,PCEPILFE_20080530,PCEPILFE_20080627,PCEPILFE_20080804,PCEPILFE_20080829,PCEPILFE_20080929,PCEPILFE_20081031,PCEPILFE_20081126,PCEPILFE_20081224,PCEPILFE_20090202,PCEPILFE_20090302,PCEPILFE_20090327,PCEPILFE_20090430,PCEPILFE_20090601,PCEPILFE_20090626,PCEPILFE_20090804,PCEPILFE_20090805,PCEPILFE_20090828,PCEPILFE_20091001,PCEPILFE_20091030,PCEPILFE_20091125,PCEPILFE_20091223,PCEPILFE_20100201,PCEPILFE_20100301,PCEPILFE_20100329,PCEPILFE_20100503,PCEPILFE_20100528,PCEPILFE_20100628,PCEPILFE_20100803,PCEPILFE_20100830,PCEPILFE_20101001,PCEPILFE_20101101,PCEPILFE_20101124,PCEPILFE_20101223,PCEPILFE_20110131,PCEPILFE_20110228,PCEPILFE_20110328,PCEPILFE_20110429,PCEPILFE_20110527,PCEPILFE_20110627,PCEPILFE_20110802,PCEPILFE_20110829,PCEPILFE_20110930,PCEPILFE_20111028,PCEPILFE_20111123,PCEPILFE_20111223,PCEPILFE_20120130,PCEPILFE_20120301,PCEPILFE_20120330,PCEPILFE_20120430,PCEPILFE_20120601,PCEPILFE_20120629,PCEPILFE_20120731,PCEPILFE_20120830,PCEPILFE_20120928,PCEPILFE_20121029,PCEPILFE_20121130,PCEPILFE_20121221,PCEPILFE_20130131,PCEPILFE_20130301,PCEPILFE_20130329,PCEPILFE_20130429,PCEPILFE_20130531,PCEPILFE_20130627,PCEPILFE_20130802,PCEPILFE_20130830,PCEPILFE_20130927,PCEPILFE_20131108,PCEPILFE_20131206,PCEPILFE_20131223,PCEPILFE_20140131,PCEPILFE_20140303,PCEPILFE_20140328,PCEPILFE_20140501,PCEPILFE_20140530,PCEPILFE_20140626,PCEPILFE_20140801,PCEPILFE_20140829,PCEPILFE_20140929,PCEPILFE_20141031,PCEPILFE_20141126,PCEPILFE_20141223,PCEPILFE_20150202,PCEPILFE_20150302,PCEPILFE_20150330,PCEPILFE_20150430,PCEPILFE_20150601,PCEPILFE_20150625,PCEPILFE_20150803,PCEPILFE_20150828,PCEPILFE_20150928,PCEPILFE_20151030,PCEPILFE_20151125,PCEPILFE_20151223,PCEPILFE_20160201,PCEPILFE_20160226,PCEPILFE_20160328,PCEPILFE_20160429,PCEPILFE_20160531,PCEPILFE_20160629,PCEPILFE_20160802,PCEPILFE_20160829,PCEPILFE_20160930,PCEPILFE_20161031,PCEPILFE_20161130,PCEPILFE_20161222,PCEPILFE_20170130,PCEPILFE_20170301,PCEPILFE_20170331,PCEPILFE_20170501,PCEPILFE_20170530,PCEPILFE_20170630,PCEPILFE_20170801,PCEPILFE_20170831,PCEPILFE_20170929,PCEPILFE_20171030,PCEPILFE_20171130,PCEPILFE_20171222,PCEPILFE_20180129,PCEPILFE_20180301,PCEPILFE_20180329,PCEPILFE_20180430,PCEPILFE_20180531,PCEPILFE_20180629,PCEPILFE_20180731,PCEPILFE_20180830,PCEPILFE_20180928,PCEPILFE_20181029,PCEPILFE_20181129,PCEPILFE_20181221,PCEPILFE_20190301,PCEPILFE_20190329,PCEPILFE_20190429,PCEPILFE_20190531,PCEPILFE_20190628,PCEPILFE_20190730,PCEPILFE_20190830,PCEPILFE_20190927,PCEPILFE_20191031,PCEPILFE_20191127,PCEPILFE_20191220,PCEPILFE_20200131,PCEPILFE_20200228,PCEPILFE_20200327,PCEPILFE_20200430,PCEPILFE_20200529,PCEPILFE_20200626,PCEPILFE_20200731,PCEPILFE_20200828,PCEPILFE_20201001,PCEPILFE_20201030,PCEPILFE_20201125,PCEPILFE_20201223
10,1959-11-01,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,,21.21,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,21.205,,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.857,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,18.866,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043,17.043
11,1959-12-01,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,,21.24,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,21.238,,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.886,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,18.895,17.947,17.947,17.947,17.947,17.947,17.947,17.947,17.947,17.947,17.947,17.947,17.947,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.948,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069,17.069
12,1960-01-01,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,,21.23,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,21.233,,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.892,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,18.901,17.953,17.953,17.953,17.953,17.953,17.953,17.953,17.953,17.953,17.953,17.953,17.953,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.954,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073,17.073
13,1960-02-01,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,,21.27,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.926,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,18.935,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.986,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105,17.105
14,1960-03-01,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33,,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.928,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,18.937,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.988,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107,17.107
15,1960-04-01,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,22.37,,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.963,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.972,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,18.021,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138,17.138
16,1960-05-01,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,,21.35,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,21.351,,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,18.994,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,19.003,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,18.051,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166,17.166
17,1960-06-01,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,22.42,,21.36,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,21.363,,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.007,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,19.016,18.062,18.062,18.062,18.062,18.062,18.062,18.062,18.062,18.062,18.062,18.062,18.062,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,18.063,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176,17.176
18,1960-07-01,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,,21.4,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,21.397,,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.041,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,18.095,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206,17.206
19,1960-08-01,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,,21.43,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.069,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,19.078,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,18.122,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231,17.231
20,1960-09-01,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.084,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,19.093,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,18.136,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244,17.244
