observation_date,JCXFE_19990729,JCXFE_19990826,JCXFE_19990930,JCXFE_19991030,JCXFE_19991124,JCXFE_19991222,JCXFE_20000128,JCXFE_20000225,JCXFE_20000330,JCXFE_20000403,JCXFE_20000427,JCXFE_20000525,JCXFE_20000629,JCXFE_20000728,JCXFE_20000825,JCXFE_20000928,JCXFE_20001027,JCXFE_20001129,JCXFE_20001221,JCXFE_20010131,JCXFE_20010228,JCXFE_20010427,JCXFE_20010525,JCXFE_20010727,JCXFE_20010829,JCXFE_20010928,JCXFE_20011031,JCXFE_20011130,JCXFE_20011221,JCXFE_20020130,JCXFE_20020228,JCXFE_20020328,JCXFE_20020426,JCXFE_20020524,JCXFE_20020627,JCXFE_20020731,JCXFE_20020829,JCXFE_20020927,JCXFE_20021031,JCXFE_20021126,JCXFE_20021220,JCXFE_20030130,JCXFE_20030228,JCXFE_20030327,JCXFE_20030425,JCXFE_20030529,JCXFE_20030731,JCXFE_20030828,JCXFE_20030926,JCXFE_20031030,JCXFE_20031125,JCXFE_20031211,JCXFE_20031223,JCXFE_20040130,JCXFE_20040227,JCXFE_20040325,JCXFE_20040429,JCXFE_20040527,JCXFE_20040625,JCXFE_20040730,JCXFE_20040827,JCXFE_20040929,JCXFE_20041029,JCXFE_20041130,JCXFE_20041222,JCXFE_20050128,JCXFE_20050225,JCXFE_20050330,JCXFE_20050428,JCXFE_20050526,JCXFE_20050629,JCXFE_20050729,JCXFE_20050831,JCXFE_20050929,JCXFE_20051028,JCXFE_20051130,JCXFE_20051221,JCXFE_20060127,JCXFE_20060228,JCXFE_20060330,JCXFE_20060428,JCXFE_20060525,JCXFE_20060629,JCXFE_20060728,JCXFE_20060830,JCXFE_20060928,JCXFE_20061027,JCXFE_20061129,JCXFE_20061221,JCXFE_20070131,JCXFE_20070228,JCXFE_20070329,JCXFE_20070427,JCXFE_20070531,JCXFE_20070628,JCXFE_20070727,JCXFE_20070830,JCXFE_20070927,JCXFE_20071031,JCXFE_20071129,JCXFE_20071220,JCXFE_20080130,JCXFE_20080228,JCXFE_20080327,JCXFE_20080430,JCXFE_20080529,JCXFE_20080626,JCXFE_20080731,JCXFE_20080926,JCXFE_20081030,JCXFE_20081125,JCXFE_20081223,JCXFE_20090130,JCXFE_20090227,JCXFE_20090326,JCXFE_20090429,JCXFE_20090529,JCXFE_20090625,JCXFE_20090731,JCXFE_20090805,JCXFE_20090827,JCXFE_20090930,JCXFE_20091029,JCXFE_20091124,JCXFE_20091222,JCXFE_20100129,JCXFE_20100226,JCXFE_20100326,JCXFE_20100430,JCXFE_20100527,JCXFE_20100625,JCXFE_20100730,JCXFE_20100827,JCXFE_20100930,JCXFE_20101029,JCXFE_20101123,JCXFE_20101222,JCXFE_20110128,JCXFE_20110225,JCXFE_20110325,JCXFE_20110428,JCXFE_20110526,JCXFE_20110624,JCXFE_20110729,JCXFE_20110826,JCXFE_20110929,JCXFE_20111027,JCXFE_20111122,JCXFE_20111222,JCXFE_20120127,JCXFE_20120229,JCXFE_20120329,JCXFE_20120427,JCXFE_20120531,JCXFE_20120628,JCXFE_20120727,JCXFE_20120829,JCXFE_20120927,JCXFE_20121026,JCXFE_20121129,JCXFE_20121220,JCXFE_20130130,JCXFE_20130228,JCXFE_20130328,JCXFE_20130426,JCXFE_20130530,JCXFE_20130626,JCXFE_20130731,JCXFE_20130829,JCXFE_20130926,JCXFE_20131107,JCXFE_20131205,JCXFE_20131220,JCXFE_20140130,JCXFE_20140228,JCXFE_20140327,JCXFE_20140430,JCXFE_20140529,JCXFE_20140625,JCXFE_20140730,JCXFE_20140926,JCXFE_20141030,JCXFE_20141125,JCXFE_20141223,JCXFE_20150130,JCXFE_20150227,JCXFE_20150327,JCXFE_20150429,JCXFE_20150529,JCXFE_20150624,JCXFE_20150730,JCXFE_20150827,JCXFE_20150925,JCXFE_20151029,JCXFE_20151124,JCXFE_20151222,JCXFE_20160129,JCXFE_20160226,JCXFE_20160325,JCXFE_20160428,JCXFE_20160527,JCXFE_20160628,JCXFE_20160729,JCXFE_20160826,JCXFE_20160929,JCXFE_20161028,JCXFE_20161129,JCXFE_20161222,JCXFE_20170127,JCXFE_20170228,JCXFE_20170330,JCXFE_20170428,JCXFE_20170526,JCXFE_20170629,JCXFE_20170728,JCXFE_20170830,JCXFE_20170928,JCXFE_20171027,JCXFE_20171129,JCXFE_20171221,JCXFE_20180126,JCXFE_20180228,JCXFE_20180427,JCXFE_20180530,JCXFE_20180628,JCXFE_20180727,JCXFE_20180829,JCXFE_20180927,JCXFE_20181026,JCXFE_20181128,JCXFE_20181221,JCXFE_20190228,JCXFE_20190328,JCXFE_20190426,JCXFE_20190530,JCXFE_20190627,JCXFE_20190726,JCXFE_20190829,JCXFE_20190926,JCXFE_20191030,JCXFE_20191127,JCXFE_20191220,JCXFE_20200130,JCXFE_20200227,JCXFE_20200326,JCXFE_20200429,JCXFE_20200528,JCXFE_20200625,JCXFE_20200730,JCXFE_20200827,JCXFE_20200930,JCXFE_20201029,JCXFE_20201125,JCXFE_20201222,JCXFE_20210128
1961-07-01,24.02,24.02,24.02,23.11,23.11,23.11,23.11,23.11,23.11,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,21.693,,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.309,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,19.318,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446,17.446
1961-10-01,24.062,24.062,24.062,23.16,23.16,23.16,23.16,23.16,23.16,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,21.733,,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.357,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,19.366,18.395,18.395,18.395,18.395,18.395,18.395,18.395,18.395,18.395,18.395,18.395,18.395,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,18.396,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488,17.488
1962-01-01,24.087,24.087,24.087,23.24,23.24,23.24,23.24,23.24,23.24,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,21.812,,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.43,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,19.439,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,18.465,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552,17.552
1962-04-01,24.213,24.213,24.213,23.32,23.32,23.32,23.32,23.32,23.32,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,21.893,,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,19.513,18.535,18.535,18.535,18.535,18.535,18.535,18.535,18.535,18.535,18.535,18.535,18.535,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,18.536,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62
1962-07-01,24.291,24.291,24.291,23.39,23.39,23.39,23.39,23.39,23.39,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,23.05,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,21.954,,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.566,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,19.575,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,18.594,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678,17.678
1962-10-01,24.343,24.343,24.343,23.43,23.43,23.43,23.43,23.43,23.43,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,18.627,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711,17.711
1963-01-01,24.401,24.401,24.401,23.5,23.5,23.5,23.5,23.5,23.5,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,22.051,,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,19.674,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,18.688,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77
1963-04-01,24.499,24.499,24.499,23.57,23.57,23.57,23.57,23.57,23.57,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,23.23,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,22.127,,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.735,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,19.744,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,18.755,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837,17.837
1963-07-01,24.603,24.603,24.603,23.66,23.66,23.66,23.66,23.66,23.66,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,23.32,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,22.212,,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.809,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,19.819,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,18.825,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905,17.905
1963-10-01,24.706,24.706,24.706,23.77,23.77,23.77,23.77,23.77,23.77,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,22.311,,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.905,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,19.915,18.916,18.916,18.916,18.916,18.916,18.916,18.916,18.916,18.916,18.916,18.916,18.916,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992,17.992
1964-01-01,24.792,24.792,24.792,23.86,23.86,23.86,23.86,23.86,23.86,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,23.51,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,22.403,,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,19.992,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,20.001,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.999,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068,18.068
